source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
REAC,REAC:R-HSA-9637690,Response of Mtb to phagocytosis,2.7692742930239454e-07,True,Response of Mtb to phagocytosis,23,102,6,11004,0.058823529411764705,0.2608695652173913,query_1,['REAC:R-HSA-9635486']
REAC,REAC:R-HSA-9013694,Signaling by NOTCH4,3.009707149361108e-07,True,Signaling by NOTCH4,81,102,9,11004,0.08823529411764706,0.1111111111111111,query_1,['REAC:R-HSA-157118']
REAC,REAC:R-HSA-9843745,Adipogenesis,3.0837541098190096e-07,True,Adipogenesis,108,102,10,11004,0.09803921568627451,0.09259259259259259,query_1,['REAC:R-HSA-1266738']
REAC,REAC:R-HSA-8853884,Transcriptional Regulation by VENTX,3.2392296937025925e-07,True,Transcriptional Regulation by VENTX,39,102,7,11004,0.06862745098039216,0.1794871794871795,query_1,['REAC:R-HSA-212436']
REAC,REAC:R-HSA-6802957,Oncogenic MAPK signaling,3.3106891039037194e-07,True,Oncogenic MAPK signaling,82,102,9,11004,0.08823529411764706,0.10975609756097561,query_1,['REAC:R-HSA-5663202']
REAC,REAC:R-HSA-5693538,Homology Directed Repair,3.5235626589275617e-07,True,Homology Directed Repair,140,102,11,11004,0.10784313725490197,0.07857142857142857,query_1,['REAC:R-HSA-5693532']
REAC,REAC:R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B,3.568756989608707e-07,True,APC/C:Cdc20 mediated degradation of Cyclin B,24,102,6,11004,0.058823529411764705,0.25,query_1,['REAC:R-HSA-176409']
REAC,REAC:R-HSA-9692916,SARS-CoV-1 activates/modulates innate immune responses,3.828932667095915e-07,True,SARS-CoV-1 activates/modulates innate immune responses,40,102,7,11004,0.06862745098039216,0.175,query_1,['REAC:R-HSA-9692914']
REAC,REAC:R-HSA-1963640,GRB2 events in ERBB2 signaling,4.1214021275103247e-07,True,GRB2 events in ERBB2 signaling,13,102,5,11004,0.049019607843137254,0.38461538461538464,query_1,['REAC:R-HSA-1227986']
REAC,REAC:R-HSA-1963642,PI3K events in ERBB2 signaling,4.1214021275103247e-07,True,PI3K events in ERBB2 signaling,13,102,5,11004,0.049019607843137254,0.38461538461538464,query_1,['REAC:R-HSA-1227986']
REAC,REAC:R-HSA-9705462,Inactivation of CSF3 (G-CSF) signaling,4.556501026744378e-07,True,Inactivation of CSF3 (G-CSF) signaling,25,102,6,11004,0.058823529411764705,0.24,query_1,['REAC:R-HSA-9674555']
REAC,REAC:R-HSA-9020702,Interleukin-1 signaling,4.556501026744378e-07,True,Interleukin-1 signaling,113,102,10,11004,0.09803921568627451,0.08849557522123894,query_1,['REAC:R-HSA-446652']
REAC,REAC:R-HSA-9013507,NOTCH3 Activation and Transmission of Signal to the Nucleus,4.556501026744378e-07,True,NOTCH3 Activation and Transmission of Signal to the Nucleus,25,102,6,11004,0.058823529411764705,0.24,query_1,['REAC:R-HSA-9012852']
REAC,REAC:R-HSA-422475,Axon guidance,5.240960345657913e-07,True,Axon guidance,543,102,20,11004,0.19607843137254902,0.03683241252302026,query_1,['REAC:R-HSA-9675108']
REAC,REAC:R-HSA-9616222,Transcriptional regulation of granulopoiesis,5.341991828175406e-07,True,Transcriptional regulation of granulopoiesis,87,102,9,11004,0.08823529411764706,0.10344827586206896,query_1,['REAC:R-HSA-1266738']
REAC,REAC:R-HSA-5660668,CLEC7A/inflammasome pathway,5.450102468814811e-07,True,CLEC7A/inflammasome pathway,6,102,4,11004,0.0392156862745098,0.6666666666666666,query_1,['REAC:R-HSA-5607764']
REAC,REAC:R-HSA-3304349,Loss of Function of SMAD2/3 in Cancer,5.450102468814811e-07,True,Loss of Function of SMAD2/3 in Cancer,6,102,4,11004,0.0392156862745098,0.6666666666666666,query_1,['REAC:R-HSA-3304351']
REAC,REAC:R-HSA-8849470,PTK6 Regulates Cell Cycle,5.450102468814811e-07,True,PTK6 Regulates Cell Cycle,6,102,4,11004,0.0392156862745098,0.6666666666666666,query_1,['REAC:R-HSA-8848021']
REAC,REAC:R-HSA-76002,"Platelet activation, signaling and aggregation",5.573736885462948e-07,True,"Platelet activation, signaling and aggregation",259,102,14,11004,0.13725490196078433,0.05405405405405406,query_1,['REAC:R-HSA-109582']
REAC,REAC:R-HSA-9034015,Signaling by NTRK3 (TRKC),6.101029542179412e-07,True,Signaling by NTRK3 (TRKC),14,102,5,11004,0.049019607843137254,0.35714285714285715,query_1,['REAC:R-HSA-166520']
REAC,REAC:R-HSA-6802952,Signaling by BRAF and RAF1 fusions,6.228618458852117e-07,True,Signaling by BRAF and RAF1 fusions,64,102,8,11004,0.0784313725490196,0.125,query_1,['REAC:R-HSA-6802957']
REAC,REAC:R-HSA-5687128,MAPK6/MAPK4 signaling,6.332562862724823e-07,True,MAPK6/MAPK4 signaling,89,102,9,11004,0.08823529411764706,0.10112359550561797,query_1,['REAC:R-HSA-5683057']
REAC,REAC:R-HSA-597592,Post-translational protein modification,6.579409967583734e-07,True,Post-translational protein modification,1451,102,34,11004,0.3333333333333333,0.02343211578221916,query_1,['REAC:R-HSA-392499']
REAC,REAC:R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,6.925845915235227e-07,True,Formation of the beta-catenin:TCF transactivating complex,90,102,9,11004,0.08823529411764706,0.1,query_1,['REAC:R-HSA-201681']
REAC,REAC:R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer,6.93474077732484e-07,True,Constitutive Signaling by Aberrant PI3K in Cancer,65,102,8,11004,0.0784313725490196,0.12307692307692308,query_1,['REAC:R-HSA-2219528']
REAC,REAC:R-HSA-9820952,Respiratory Syncytial Virus Infection Pathway,7.0576093367227e-07,True,Respiratory Syncytial Virus Infection Pathway,119,102,10,11004,0.09803921568627451,0.08403361344537816,query_1,['REAC:R-HSA-9824446']
REAC,REAC:R-HSA-9635486,Infection with Mycobacterium tuberculosis,7.0576093367227e-07,True,Infection with Mycobacterium tuberculosis,27,102,6,11004,0.058823529411764705,0.2222222222222222,query_1,['REAC:R-HSA-9824439']
REAC,REAC:R-HSA-1912408,Pre-NOTCH Transcription and Translation,8.255957592817083e-07,True,Pre-NOTCH Transcription and Translation,92,102,9,11004,0.08823529411764706,0.09782608695652174,query_1,['REAC:R-HSA-1912422']
REAC,REAC:R-HSA-2691230,Signaling by NOTCH1 HD Domain Mutants in Cancer,8.655187251417643e-07,True,Signaling by NOTCH1 HD Domain Mutants in Cancer,15,102,5,11004,0.049019607843137254,0.3333333333333333,query_1,['REAC:R-HSA-2644603']
REAC,REAC:R-HSA-9823730,Formation of definitive endoderm,8.655187251417643e-07,True,Formation of definitive endoderm,15,102,5,11004,0.049019607843137254,0.3333333333333333,query_1,['REAC:R-HSA-9758941']
REAC,REAC:R-HSA-2691232,Constitutive Signaling by NOTCH1 HD Domain Mutants,8.655187251417643e-07,True,Constitutive Signaling by NOTCH1 HD Domain Mutants,15,102,5,11004,0.049019607843137254,0.3333333333333333,query_1,['REAC:R-HSA-2691230']
REAC,REAC:R-HSA-881907,Gastrin-CREB signalling pathway via PKC and MAPK,8.655187251417643e-07,True,Gastrin-CREB signalling pathway via PKC and MAPK,15,102,5,11004,0.049019607843137254,0.3333333333333333,query_1,['REAC:R-HSA-416476']
REAC,REAC:R-HSA-9675108,Nervous system development,1.0075489834785397e-06,True,Nervous system development,568,102,20,11004,0.19607843137254902,0.035211267605633804,query_1,['REAC:R-HSA-1266738']
REAC,REAC:R-HSA-9637628,Modulation by Mtb of host immune system,1.1700055103503982e-06,True,Modulation by Mtb of host immune system,7,102,4,11004,0.0392156862745098,0.5714285714285714,query_1,['REAC:R-HSA-9635486']
REAC,REAC:R-HSA-9842640,Signaling by LTK in cancer,1.1700055103503982e-06,True,Signaling by LTK in cancer,7,102,4,11004,0.0392156862745098,0.5714285714285714,query_1,['REAC:R-HSA-5663202']
REAC,REAC:R-HSA-3304351,Signaling by TGF-beta Receptor Complex in Cancer,1.1700055103503982e-06,True,Signaling by TGF-beta Receptor Complex in Cancer,7,102,4,11004,0.0392156862745098,0.5714285714285714,query_1,['REAC:R-HSA-5663202']
REAC,REAC:R-HSA-9706377,FLT3 signaling by CBL mutants,1.1700055103503982e-06,True,FLT3 signaling by CBL mutants,7,102,4,11004,0.0392156862745098,0.5714285714285714,query_1,['REAC:R-HSA-9682385']
REAC,REAC:R-HSA-69275,G2/M Transition,1.1842989971211605e-06,True,G2/M Transition,196,102,12,11004,0.11764705882352941,0.061224489795918366,query_1,['REAC:R-HSA-453274']
REAC,REAC:R-HSA-180292,GAB1 signalosome,1.206931456860738e-06,True,GAB1 signalosome,16,102,5,11004,0.049019607843137254,0.3125,query_1,['REAC:R-HSA-177929']
REAC,REAC:R-HSA-5684264,MAP3K8 (TPL2)-dependent MAPK1/3 activation,1.206931456860738e-06,True,MAP3K8 (TPL2)-dependent MAPK1/3 activation,16,102,5,11004,0.049019607843137254,0.3125,query_1,"['REAC:R-HSA-450294', 'REAC:R-HSA-9020702']"
REAC,REAC:R-HSA-205043,NRIF signals cell death from the nucleus,1.206931456860738e-06,True,NRIF signals cell death from the nucleus,16,102,5,11004,0.049019607843137254,0.3125,query_1,['REAC:R-HSA-204998']
REAC,REAC:R-HSA-5693607,Processing of DNA double-strand break ends,1.2332362607936556e-06,True,Processing of DNA double-strand break ends,97,102,9,11004,0.08823529411764706,0.09278350515463918,query_1,['REAC:R-HSA-5693567']
REAC,REAC:R-HSA-5607764,CLEC7A (Dectin-1) signaling,1.2332362607936556e-06,True,CLEC7A (Dectin-1) signaling,97,102,9,11004,0.08823529411764706,0.09278350515463918,query_1,['REAC:R-HSA-5621481']
REAC,REAC:R-HSA-182971,EGFR downregulation,1.28130621010342e-06,True,EGFR downregulation,30,102,6,11004,0.058823529411764705,0.2,query_1,['REAC:R-HSA-177929']
REAC,REAC:R-HSA-8941326,RUNX2 regulates bone development,1.28130621010342e-06,True,RUNX2 regulates bone development,30,102,6,11004,0.058823529411764705,0.2,query_1,['REAC:R-HSA-8878166']
REAC,REAC:R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases,1.28130621010342e-06,True,MAPK targets/ Nuclear events mediated by MAP kinases,30,102,6,11004,0.058823529411764705,0.2,query_1,['REAC:R-HSA-450294']
REAC,REAC:R-HSA-453274,Mitotic G2-G2/M phases,1.28130621010342e-06,True,Mitotic G2-G2/M phases,198,102,12,11004,0.11764705882352941,0.06060606060606061,query_1,['REAC:R-HSA-69278']
REAC,REAC:R-HSA-6791312,TP53 Regulates Transcription of Cell Cycle Genes,1.4037832853438764e-06,True,TP53 Regulates Transcription of Cell Cycle Genes,49,102,7,11004,0.06862745098039216,0.14285714285714285,query_1,['REAC:R-HSA-3700989']
REAC,REAC:R-HSA-5675482,Regulation of necroptotic cell death,1.5538498099577141e-06,True,Regulation of necroptotic cell death,31,102,6,11004,0.058823529411764705,0.1935483870967742,query_1,['REAC:R-HSA-5213460']
REAC,REAC:R-HSA-187687,Signalling to ERKs,1.5538498099577141e-06,True,Signalling to ERKs,31,102,6,11004,0.058823529411764705,0.1935483870967742,query_1,['REAC:R-HSA-187037']
REAC,REAC:R-HSA-5213460,RIPK1-mediated regulated necrosis,1.5538498099577141e-06,True,RIPK1-mediated regulated necrosis,31,102,6,11004,0.058823529411764705,0.1935483870967742,query_1,['REAC:R-HSA-5218859']
REAC,REAC:R-HSA-74752,Signaling by Insulin receptor,1.5664143258241088e-06,True,Signaling by Insulin receptor,73,102,8,11004,0.0784313725490196,0.1095890410958904,query_1,['REAC:R-HSA-9006934']
REAC,REAC:R-HSA-9661069,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",1.5942238960977722e-06,True,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",17,102,5,11004,0.049019607843137254,0.29411764705882354,query_1,['REAC:R-HSA-9659787']
REAC,REAC:R-HSA-9754189,Germ layer formation at gastrulation,1.5942238960977722e-06,True,Germ layer formation at gastrulation,17,102,5,11004,0.049019607843137254,0.29411764705882354,query_1,['REAC:R-HSA-9758941']
REAC,REAC:R-HSA-1502540,Signaling by Activin,1.5942238960977722e-06,True,Signaling by Activin,17,102,5,11004,0.049019607843137254,0.29411764705882354,query_1,['REAC:R-HSA-9006936']
REAC,REAC:R-HSA-5655332,Signaling by FGFR3 in disease,1.5942238960977722e-06,True,Signaling by FGFR3 in disease,17,102,5,11004,0.049019607843137254,0.29411764705882354,query_1,['REAC:R-HSA-1226099']
REAC,REAC:R-HSA-9659787,Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects,1.5942238960977722e-06,True,Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects,17,102,5,11004,0.049019607843137254,0.29411764705882354,query_1,['REAC:R-HSA-9687139']
REAC,REAC:R-HSA-9703465,Signaling by FLT3 fusion proteins,1.5942238960977722e-06,True,Signaling by FLT3 fusion proteins,17,102,5,11004,0.049019607843137254,0.29411764705882354,query_1,['REAC:R-HSA-9682385']
REAC,REAC:R-HSA-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),1.9058415067637794e-06,True,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),134,102,10,11004,0.09803921568627451,0.07462686567164178,query_1,['REAC:R-HSA-5693538']
REAC,REAC:R-HSA-9645723,Diseases of programmed cell death,1.9439192612634916e-06,True,Diseases of programmed cell death,103,102,9,11004,0.08823529411764706,0.08737864077669903,query_1,['REAC:R-HSA-1643685']
REAC,REAC:R-HSA-75815,Ubiquitin-dependent degradation of Cyclin D,2.039015233706158e-06,True,Ubiquitin-dependent degradation of Cyclin D,52,102,7,11004,0.06862745098039216,0.1346153846153846,query_1,['REAC:R-HSA-69242']
REAC,REAC:R-HSA-5654708,Downstream signaling of activated FGFR3,2.1527490081850933e-06,True,Downstream signaling of activated FGFR3,18,102,5,11004,0.049019607843137254,0.2777777777777778,query_1,['REAC:R-HSA-5654741']
REAC,REAC:R-HSA-1250196,SHC1 events in ERBB2 signaling,2.1527490081850933e-06,True,SHC1 events in ERBB2 signaling,18,102,5,11004,0.049019607843137254,0.2777777777777778,query_1,['REAC:R-HSA-1227986']
REAC,REAC:R-HSA-9634815,Transcriptional Regulation by NPAS4,2.1979756013549825e-06,True,Transcriptional Regulation by NPAS4,33,102,6,11004,0.058823529411764705,0.18181818181818182,query_1,['REAC:R-HSA-212436']
REAC,REAC:R-HSA-186797,Signaling by PDGF,2.6215726187021387e-06,True,Signaling by PDGF,54,102,7,11004,0.06862745098039216,0.12962962962962962,query_1,['REAC:R-HSA-9006934']
REAC,REAC:R-HSA-9833109,Evasion by RSV of host interferon responses,2.6306490804554306e-06,True,Evasion by RSV of host interferon responses,34,102,6,11004,0.058823529411764705,0.17647058823529413,query_1,['REAC:R-HSA-9833110']
REAC,REAC:R-HSA-9824443,Parasitic Infection Pathways,2.7353768958439585e-06,True,Parasitic Infection Pathways,214,102,12,11004,0.11764705882352941,0.056074766355140186,query_1,['REAC:R-HSA-5663205']
REAC,REAC:R-HSA-9658195,Leishmania infection,2.7353768958439585e-06,True,Leishmania infection,214,102,12,11004,0.11764705882352941,0.056074766355140186,query_1,['REAC:R-HSA-9824443']
REAC,REAC:R-HSA-1912422,Pre-NOTCH Expression and Processing,2.825852376053422e-06,True,Pre-NOTCH Expression and Processing,108,102,9,11004,0.08823529411764706,0.08333333333333333,query_1,['REAC:R-HSA-157118']
REAC,REAC:R-HSA-111471,Apoptotic factor-mediated response,2.830630460173233e-06,True,Apoptotic factor-mediated response,19,102,5,11004,0.049019607843137254,0.2631578947368421,query_1,['REAC:R-HSA-109606']
REAC,REAC:R-HSA-9649913,RAS GTPase cycle mutants,3.287475860051739e-06,True,RAS GTPase cycle mutants,3,102,3,11004,0.029411764705882353,1.0,query_1,['REAC:R-HSA-6802949']
REAC,REAC:R-HSA-9753510,Signaling by RAS GAP mutants,3.287475860051739e-06,True,Signaling by RAS GAP mutants,3,102,3,11004,0.029411764705882353,1.0,query_1,['REAC:R-HSA-9649913']
REAC,REAC:R-HSA-3311021,SMAD4 MH2 Domain Mutants in Cancer,3.287475860051739e-06,True,SMAD4 MH2 Domain Mutants in Cancer,3,102,3,11004,0.029411764705882353,1.0,query_1,['REAC:R-HSA-3304347']
REAC,REAC:R-HSA-1226099,Signaling by FGFR in disease,3.287475860051739e-06,True,Signaling by FGFR in disease,56,102,7,11004,0.06862745098039216,0.125,query_1,['REAC:R-HSA-5663202']
REAC,REAC:R-HSA-9753512,Signaling by RAS GTPase mutants,3.287475860051739e-06,True,Signaling by RAS GTPase mutants,3,102,3,11004,0.029411764705882353,1.0,query_1,['REAC:R-HSA-9649913']
REAC,REAC:R-HSA-3315487,SMAD2/3 MH2 Domain Mutants in Cancer,3.287475860051739e-06,True,SMAD2/3 MH2 Domain Mutants in Cancer,3,102,3,11004,0.029411764705882353,1.0,query_1,['REAC:R-HSA-3304349']
REAC,REAC:R-HSA-3304347,Loss of Function of SMAD4 in Cancer,3.287475860051739e-06,True,Loss of Function of SMAD4 in Cancer,3,102,3,11004,0.029411764705882353,1.0,query_1,['REAC:R-HSA-3304351']
REAC,REAC:R-HSA-5655291,Signaling by FGFR4 in disease,3.5324607892983703e-06,True,Signaling by FGFR4 in disease,9,102,4,11004,0.0392156862745098,0.4444444444444444,query_1,['REAC:R-HSA-1226099']
REAC,REAC:R-HSA-5689901,Metalloprotease DUBs,3.5324607892983703e-06,True,Metalloprotease DUBs,36,102,6,11004,0.058823529411764705,0.16666666666666666,query_1,['REAC:R-HSA-5688426']
REAC,REAC:R-HSA-8951936,RUNX3 regulates p14-ARF,3.5324607892983703e-06,True,RUNX3 regulates p14-ARF,9,102,4,11004,0.0392156862745098,0.4444444444444444,query_1,['REAC:R-HSA-8878159']
REAC,REAC:R-HSA-3785653,Myoclonic epilepsy of Lafora,3.5324607892983703e-06,True,Myoclonic epilepsy of Lafora,9,102,4,11004,0.0392156862745098,0.4444444444444444,query_1,['REAC:R-HSA-3229121']
REAC,REAC:R-HSA-9634285,Constitutive Signaling by Overexpressed ERBB2,3.5324607892983703e-06,True,Constitutive Signaling by Overexpressed ERBB2,9,102,4,11004,0.0392156862745098,0.4444444444444444,query_1,['REAC:R-HSA-1227990']
REAC,REAC:R-HSA-168638,NOD1/2 Signaling Pathway,3.5324607892983703e-06,True,NOD1/2 Signaling Pathway,36,102,6,11004,0.058823529411764705,0.16666666666666666,query_1,['REAC:R-HSA-168643']
REAC,REAC:R-HSA-9636383,Prevention of phagosomal-lysosomal fusion,3.5324607892983703e-06,True,Prevention of phagosomal-lysosomal fusion,9,102,4,11004,0.0392156862745098,0.4444444444444444,query_1,['REAC:R-HSA-9637687']
REAC,REAC:R-HSA-622312,Inflammasomes,3.5634366197017007e-06,True,Inflammasomes,20,102,5,11004,0.049019607843137254,0.25,query_1,['REAC:R-HSA-168643']
REAC,REAC:R-HSA-381340,Transcriptional regulation of white adipocyte differentiation,3.7890329390094023e-06,True,Transcriptional regulation of white adipocyte differentiation,83,102,8,11004,0.0784313725490196,0.0963855421686747,query_1,['REAC:R-HSA-9843745']
REAC,REAC:R-HSA-1169410,Antiviral mechanism by IFN-stimulated genes,4.085832933192051e-06,True,Antiviral mechanism by IFN-stimulated genes,147,102,10,11004,0.09803921568627451,0.06802721088435375,query_1,['REAC:R-HSA-913531']
REAC,REAC:R-HSA-9856649,Transcriptional and post-translational regulation of MITF-M expression and activity,4.1306992121474415e-06,True,Transcriptional and post-translational regulation of MITF-M expression and activity,37,102,6,11004,0.058823529411764705,0.16216216216216217,query_1,['REAC:R-HSA-9730414']
REAC,REAC:R-HSA-392499,Metabolism of proteins,4.402753185793032e-06,True,Metabolism of proteins,2064,102,40,11004,0.39215686274509803,0.01937984496124031,query_1,['REAC:0000000']
REAC,REAC:R-HSA-9612973,Autophagy,4.566712860933885e-06,True,Autophagy,149,102,10,11004,0.09803921568627451,0.06711409395973154,query_1,['REAC:0000000']
REAC,REAC:R-HSA-9006115,Signaling by NTRK2 (TRKB),4.566712860933885e-06,True,Signaling by NTRK2 (TRKB),21,102,5,11004,0.049019607843137254,0.23809523809523808,query_1,['REAC:R-HSA-166520']
REAC,REAC:R-HSA-5696394,DNA Damage Recognition in GG-NER,4.8065778024240954e-06,True,DNA Damage Recognition in GG-NER,38,102,6,11004,0.058823529411764705,0.15789473684210525,query_1,['REAC:R-HSA-5696399']
REAC,REAC:R-HSA-912446,Meiotic recombination,4.8712804969959556e-06,True,Meiotic recombination,86,102,8,11004,0.0784313725490196,0.09302325581395349,query_1,['REAC:R-HSA-1500620']
REAC,REAC:R-HSA-186712,Regulation of beta-cell development,5.60242733237624e-06,True,Regulation of beta-cell development,39,102,6,11004,0.058823529411764705,0.15384615384615385,query_1,['REAC:R-HSA-1266738']
REAC,REAC:R-HSA-937042,IRAK2 mediated activation of TAK1 complex,5.613953323102823e-06,True,IRAK2 mediated activation of TAK1 complex,10,102,4,11004,0.0392156862745098,0.4,query_1,"['REAC:R-HSA-166058', 'REAC:R-HSA-975871']"
REAC,REAC:R-HSA-5654716,Downstream signaling of activated FGFR4,5.721859005676207e-06,True,Downstream signaling of activated FGFR4,22,102,5,11004,0.049019607843137254,0.22727272727272727,query_1,['REAC:R-HSA-5654743']
REAC,REAC:R-HSA-450321,JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1,5.721859005676207e-06,True,JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1,22,102,5,11004,0.049019607843137254,0.22727272727272727,query_1,['REAC:R-HSA-450294']
REAC,REAC:R-HSA-452723,Transcriptional regulation of pluripotent stem cells,5.721859005676207e-06,True,Transcriptional regulation of pluripotent stem cells,22,102,5,11004,0.049019607843137254,0.22727272727272727,query_1,['REAC:R-HSA-1266738']
REAC,REAC:R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses,6.24848657941677e-06,True,SARS-CoV-2 activates/modulates innate and adaptive immune responses,120,102,9,11004,0.08823529411764706,0.075,query_1,['REAC:R-HSA-9705683']
REAC,REAC:R-HSA-8940973,RUNX2 regulates osteoblast differentiation,7.146001401385406e-06,True,RUNX2 regulates osteoblast differentiation,23,102,5,11004,0.049019607843137254,0.21739130434782608,query_1,['REAC:R-HSA-8941326']
REAC,REAC:R-HSA-450302,activated TAK1 mediates p38 MAPK activation,7.146001401385406e-06,True,activated TAK1 mediates p38 MAPK activation,23,102,5,11004,0.049019607843137254,0.21739130434782608,query_1,['REAC:R-HSA-450294']
REAC,REAC:R-HSA-5654696,Downstream signaling of activated FGFR2,7.146001401385406e-06,True,Downstream signaling of activated FGFR2,23,102,5,11004,0.049019607843137254,0.21739130434782608,query_1,['REAC:R-HSA-5654738']
REAC,REAC:R-HSA-5654687,Downstream signaling of activated FGFR1,7.146001401385406e-06,True,Downstream signaling of activated FGFR1,23,102,5,11004,0.049019607843137254,0.21739130434782608,query_1,['REAC:R-HSA-5654736']
REAC,REAC:R-HSA-73894,DNA Repair,7.446714371105245e-06,True,DNA Repair,329,102,14,11004,0.13725490196078433,0.0425531914893617,query_1,['REAC:0000000']
REAC,REAC:R-HSA-9701898,STAT3 nuclear events downstream of ALK signaling,8.38865819513649e-06,True,STAT3 nuclear events downstream of ALK signaling,11,102,4,11004,0.0392156862745098,0.36363636363636365,query_1,['REAC:R-HSA-201556']
REAC,REAC:R-HSA-9645460,Alpha-protein kinase 1 signaling pathway,8.38865819513649e-06,True,Alpha-protein kinase 1 signaling pathway,11,102,4,11004,0.0392156862745098,0.36363636363636365,query_1,['REAC:R-HSA-168249']
REAC,REAC:R-HSA-179812,GRB2 events in EGFR signaling,8.38865819513649e-06,True,GRB2 events in EGFR signaling,11,102,4,11004,0.0392156862745098,0.36363636363636365,query_1,['REAC:R-HSA-177929']
REAC,REAC:R-HSA-9708530,Regulation of BACH1 activity,8.38865819513649e-06,True,Regulation of BACH1 activity,11,102,4,11004,0.0392156862745098,0.36363636363636365,query_1,['REAC:R-HSA-9755511']
REAC,REAC:R-HSA-9014325,"TICAM1,TRAF6-dependent induction of TAK1 complex",8.38865819513649e-06,True,"TICAM1,TRAF6-dependent induction of TAK1 complex",11,102,4,11004,0.0392156862745098,0.36363636363636365,query_1,['REAC:R-HSA-168164']
REAC,REAC:R-HSA-3371571,HSF1-dependent transactivation,8.771431238981635e-06,True,HSF1-dependent transactivation,24,102,5,11004,0.049019607843137254,0.20833333333333334,query_1,['REAC:R-HSA-3371556']
REAC,REAC:R-HSA-2428928,IRS-related events triggered by IGF1R,9.612098025527581e-06,True,IRS-related events triggered by IGF1R,43,102,6,11004,0.058823529411764705,0.13953488372093023,query_1,['REAC:R-HSA-2428924']
REAC,REAC:R-HSA-2428924,IGF1R signaling cascade,9.612098025527581e-06,True,IGF1R signaling cascade,43,102,6,11004,0.058823529411764705,0.13953488372093023,query_1,['REAC:R-HSA-2404192']
REAC,REAC:R-HSA-983705,Signaling by the B Cell Receptor (BCR),9.668168757557004e-06,True,Signaling by the B Cell Receptor (BCR),163,102,10,11004,0.09803921568627451,0.06134969325153374,query_1,['REAC:R-HSA-1280218']
REAC,REAC:R-HSA-1169091,Activation of NF-kappaB in B cells,9.965373268506743e-06,True,Activation of NF-kappaB in B cells,67,102,7,11004,0.06862745098039216,0.1044776119402985,query_1,['REAC:R-HSA-1168372']
REAC,REAC:R-HSA-2404192,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),1.0948441101526328e-05,True,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),44,102,6,11004,0.058823529411764705,0.13636363636363635,query_1,['REAC:R-HSA-9006934']
REAC,REAC:R-HSA-1251932,PLCG1 events in ERBB2 signaling,1.1554093930452017e-05,True,PLCG1 events in ERBB2 signaling,4,102,3,11004,0.029411764705882353,0.75,query_1,['REAC:R-HSA-1227986']
REAC,REAC:R-HSA-180336,SHC1 events in EGFR signaling,1.2162737394633796e-05,True,SHC1 events in EGFR signaling,12,102,4,11004,0.0392156862745098,0.3333333333333333,query_1,['REAC:R-HSA-177929']
REAC,REAC:R-HSA-5689877,Josephin domain DUBs,1.2162737394633796e-05,True,Josephin domain DUBs,12,102,4,11004,0.0392156862745098,0.3333333333333333,query_1,['REAC:R-HSA-5688426']
REAC,REAC:R-HSA-1839124,FGFR1 mutant receptor activation,1.3023523247846653e-05,True,FGFR1 mutant receptor activation,26,102,5,11004,0.049019607843137254,0.19230769230769232,query_1,['REAC:R-HSA-5655302']
REAC,REAC:R-HSA-5685942,HDR through Homologous Recombination (HRR),1.3192982375030806e-05,True,HDR through Homologous Recombination (HRR),70,102,7,11004,0.06862745098039216,0.1,query_1,['REAC:R-HSA-5693567']
REAC,REAC:R-HSA-5357905,Regulation of TNFR1 signaling,1.4061497644852628e-05,True,Regulation of TNFR1 signaling,46,102,6,11004,0.058823529411764705,0.13043478260869565,query_1,['REAC:R-HSA-75893']
REAC,REAC:R-HSA-8939902,Regulation of RUNX2 expression and activity,1.4399347362533403e-05,True,Regulation of RUNX2 expression and activity,71,102,7,11004,0.06862745098039216,0.09859154929577464,query_1,['REAC:R-HSA-8878166']
REAC,REAC:R-HSA-1169408,ISG15 antiviral mechanism,1.4399347362533403e-05,True,ISG15 antiviral mechanism,71,102,7,11004,0.06862745098039216,0.09859154929577464,query_1,['REAC:R-HSA-1169410']
REAC,REAC:R-HSA-1632852,Macroautophagy,1.453170984677857e-05,True,Macroautophagy,134,102,9,11004,0.08823529411764706,0.06716417910447761,query_1,['REAC:R-HSA-9612973']
REAC,REAC:R-HSA-975110,TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling,1.6848747843070777e-05,True,TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling,13,102,4,11004,0.0392156862745098,0.3076923076923077,query_1,['REAC:R-HSA-975155']
